0,540,10.25,Credit Card
1.2,480,7,Cash
2,540,12.25,Credit Card
0.8,240,5.5,Cash
12.6,2160,48,Credit Card
4.6,1020,18,Credit Card
14.8,2160,39.25,Cash
15.1,1380,68.75,Credit Card
3.1,660,13.5,Credit Card
3.65,780,12.75,Cash
0,720,10.75,Credit Card
7.6,960,25.5,Credit Card
0.6,180,4.75,Cash
0.7,300,5.25,Cash
0,420,6.75,Cash
2.1,720,9.75,Cash
14.4,2100,41.5,Cash
2.1,360,8.5,Cash
0.1,540,8.25,Cash
1.6,720,9.75,Credit Card
1.5,600,8.25,Cash
1.3,480,7,Cash
1.1,360,10.25,Credit Card
0,180,6.5,Credit Card
0.8,360,6.25,Cash
0.5,120,4.5,Cash
1.9,420,8.25,Cash
1.1,420,7.5,Cash
0,660,12.3,Credit Card
16.3,1980,42.5,Cash
13,2640,48.6,Credit Card
1,240,5.75,Cash
13.3,1560,46.2,Credit Card
18.4,1860,59.4,Credit Card
0,0,7.2,Credit Card
0.5,960,22.75,Credit Card
1.3,480,9.25,Credit Card
0.5,300,6.25,Cash
6.1,1980,19.65,Cash
3.8,540,13.5,Credit Card
0,0,7.25,Cash
0,0,8.25,Cash
0.9,300,7.25,Cash
0,0,19.35,Credit Card
1.4,480,9.25,Credit Card
3.3,540,15.3,Credit Card
0,660,7.5,No Charge
1.5,360,8.25,Cash
3.7,120,6.25,Cash
0,360,6.25,Cash
0.3,120,6,Credit Card
13.4,1860,41.5,Credit Card
0,1020,12,Cash
1.9,600,8.75,Cash
0.8,180,6.5,Credit Card
23.6,1740,108.3,Credit Card
0.3,120,4,Cash
0.4,900,26.1,Credit Card
0.9,360,7.5,Credit Card
0,0,7.75,Credit Card
0,300,6,Cash
1.81,420,8,Cash
2.1,720,10.75,Cash
1.5,360,9.5,Credit Card
0.8,300,5.75,Cash
0.8,480,7.25,Credit Card
6.8,1080,24,Credit Card
1.3,480,7,Cash
17.6,1320,56.7,Credit Card
2.48,540,10.75,Cash
0,720,11,Credit Card
13.9,1920,47.7,Credit Card
2,660,10.25,Cash
9.6,1320,29,Credit Card
0,180,5,Cash
1.2,660,8.25,Cash
11.5,1500,45.6,Credit Card
4.1,540,13.25,Cash
16.2,1860,60.45,Credit Card
0,0,6.5,Credit Card
0.9,300,6,Cash
2,1140,11.05,Cash
4.7,840,19,Credit Card
0,0,11.1,Credit Card
0,0,8.45,Credit Card
0.8,420,6.25,Cash
1.1,720,12.25,Credit Card
0,540,8.5,Cash
4.4,1620,16.5,Cash
16.7,1200,44.75,Cash
0,240,4.75,Cash
1.69,780,9.75,Credit Card
0,0,8.25,Credit Card
4.7,660,14.5,Cash
2.5,600,8.45,Cash
6.5,960,21,Credit Card
0.1,360,9.25,Credit Card
4.7,1020,20.5,Credit Card
2.9,420,10.25,Cash
3.94,660,12.5,Cash
0.7,300,6.25,Cash
1,300,8,Credit Card
0.8,240,5.25,Cash
2,420,7.75,Cash
0.1,660,11.5,Credit Card
2.41,720,13.5,Credit Card
0,420,6.75,Cash
5.6,720,16.25,Cash
17.7,2520,53,Credit Card
1.2,540,8.25,Cash
5.3,780,16,Cash
0.5,1200,29,Credit Card
10.3,1140,45.5,Cash
0,0,3.25,Cash
0.1,600,14.65,Credit Card
1.2,660,10.75,Credit Card
4,900,17.75,Credit Card
0,300,5,Cash
18,1860,57.9,Credit Card
0.8,240,5.5,Cash
0.1,540,10.25,Cash
0.6,360,6.25,Cash
11.1,660,29,Cash
7.4,1080,21.25,Cash
1.1,480,7.5,Credit Card
10.9,1260,39,Credit Card
1.4,480,7.25,Cash
1,540,8.75,Credit Card
0,0,32.25,Credit Card
0,300,6,Cash
0.3,660,8,Cash
0,2220,56.55,Credit Card
1.2,600,7.75,Cash
0.9,360,10,Credit Card
0,480,9.25,Credit Card
0,300,6.75,Cash
0.1,780,12.25,Credit Card
4.5,840,14.5,Cash
1.9,600,8.75,Cash
0.7,180,5.75,Cash
110,540,7.25,Cash
1.9,600,9.25,Cash
0,240,5.25,Cash
0.1,480,13,Credit Card
0.2,960,19.05,Credit Card
0.7,240,7.25,Credit Card
0,480,6.5,Cash
0,0,6.9,Credit Card
0,300,5.5,Cash
1.9,840,12.5,Credit Card
0,0,16.2,Credit Card
0,0,51,Credit Card
1.5,900,9.25,Cash
0,900,10.25,Cash
1.9,720,11,Credit Card
0,480,11.25,Credit Card
4.3,1200,15,Cash
0.7,300,5.5,Cash
0.71,180,5,Cash
4.4,540,16.2,Credit Card
1.2,420,9,Credit Card
1.9,600,11.75,Credit Card
0.2,1260,17.25,Cash
2.4,600,10.25,Cash
1.7,540,8.5,Cash
1.4,360,7,Cash
1.1,240,6,Cash
0.9,360,6.25,Cash
1.3,480,8.25,Cash
10.9,960,28,Cash
0.1,420,8.75,Cash
1,180,5.75,Cash
17.2,1800,52.8,Credit Card
0,300,8.75,Cash
0.1,420,7.75,Cash
0,0,13.2,Credit Card
0,0,12.9,Credit Card
0,300,5.5,Cash
5.1,960,14.65,Cash
3.7,600,14.25,Credit Card
0.6,120,4.75,Cash
0,180,5.25,Cash
0.7,360,7.75,Credit Card
3.8,1740,16.5,Cash
17.1,1800,48.75,Credit Card
6,1020,23.1,Credit Card
0,360,5,Cash
0,420,7.25,Cash
0.6,240,5,Cash
12.5,1500,39,Credit Card
1.5,420,7.5,Cash
0,420,9.75,Credit Card
4.5,600,19.5,Credit Card
0,420,8.75,Credit Card
2,480,10.5,Cash
0,0,35,Credit Card
5.4,1260,16.05,Cash
2.2,960,12.9,Credit Card
0.1,120,3.5,Cash
0.9,420,8.5,Cash
0,480,8.5,Credit Card
7.3,1080,21.75,Cash
0,0,3.25,Cash
17.5,2100,58.75,Credit Card
1.9,600,9,Cash
0.1,660,9.5,Cash
0.7,660,10.75,Credit Card
4.9,540,14.5,Cash
0,0,3.25,Cash
4.7,780,14.5,Cash
0.4,1020,22.8,Credit Card
1.7,420,7.75,Cash
1,660,8.25,Credit Card
5.4,660,16,Cash
2,420,6.85,Cash
1.9,480,8,Cash
0,840,15,Cash
0,0,227.7,Credit Card
0,0,38.4,Credit Card
0,180,5.75,Cash
25.9,2520,124.25,Credit Card
0.4,120,6.25,Cash
0,0,7.75,Credit Card
8.9,1800,34,Credit Card
0.8,180,7.25,Cash
1.8,1620,15.25,Credit Card
7.6,780,22.5,Cash
1.1,300,4.85,Cash
3.8,1740,17.5,Cash
1,540,7,Cash
0,300,7.5,Credit Card
0.7,300,5.5,Cash
1.6,480,10.75,Credit Card
0.3,1080,21.75,Credit Card
16.5,2220,41.25,Cash
1.1,480,7,Cash
2.4,540,9.25,Cash
2.5,1380,13.5,Cash
17.1,1680,53.7,Credit Card
1.8,840,9.85,Cash
0,360,8.5,Cash
1.9,300,10.75,Credit Card
1,420,6.5,Cash
0.5,180,4.75,Cash
0,0,27.89,Credit Card
1.9,540,11,Credit Card
1.3,360,8,Credit Card
4.2,900,15.25,Cash
0,300,8.25,Credit Card
0.7,180,5.75,Cash
1.7,540,10.25,Credit Card
3.4,1080,14.25,Credit Card
4.5,1320,15.5,Cash
0,300,5.75,Cash
0.1,60,3.75,Cash
0,0,10.8,Credit Card
0.1,480,8.5,Cash
2.1,780,12.25,Credit Card
0,0,53.75,Credit Card
33.5,2580,142.75,Credit Card
1.1,1380,58.75,Credit Card
5.9,1320,19,Cash
5.8,900,16.75,Cash
0,600,9.5,Cash
0.4,180,4.5,Cash
0.1,840,12,Cash
1.3,300,7.5,Credit Card
2.6,480,11.25,Credit Card
12.6,1800,45.3,Credit Card
3.8,1260,14.5,Cash
0.4,120,4.5,Cash
0,600,8.5,Cash
12.9,1320,46.56,Credit Card
0.6,120,4.75,Cash
1,1620,66,Cash
1.2,360,6.5,Cash
0,0,7.8,Credit Card
0,0,18.44,Credit Card
0,540,9,Cash
4.6,840,16.25,Credit Card
0.8,300,5.75,Credit Card
0,0,43.75,Credit Card
7.1,1020,20.75,Cash
0,540,11.75,Credit Card
0.8,240,8,Credit Card
0,1440,25,Cash
1,180,5.5,Cash
1.7,480,7.75,Cash
0,0,39.25,Credit Card
1.6,600,10.25,Cash
2.2,600,10.25,Cash
2,660,11,Cash
0,0,3.25,Cash
0.7,180,5.5,Cash
0,0,7,Credit Card
0.7,360,9.25,Credit Card
0,0,3.25,Cash
0.9,480,6.75,Credit Card
0,0,7.2,Credit Card
1.5,780,8.75,Cash
1.2,240,6,Cash
0.6,240,8,Credit Card
1.1,420,6.75,Cash
0.3,1560,20.75,Cash
2.6,660,12.8,Credit Card
11.2,1140,41.7,Credit Card
1,1620,43.25,Cash
2.3,1020,11,Cash
11.7,2460,46.75,Credit Card
0.2,120,5,Cash
0,0,3.25,Cash
0,0,15.63,Credit Card
0.7,240,6,Credit Card
0.6,300,5.25,Cash
0,60,0,Cash
1.9,360,8.85,Credit Card
0.8,360,5.5,Cash
0,3720,68.5,Credit Card
2.4,540,9.75,Cash
14.3,2820,45.9,Credit Card
0.9,480,6.25,Cash
0,0,13.8,Credit Card
5.8,960,16.75,Cash
0.9,420,6.5,Cash
3.1,900,14,Credit Card
0.7,300,6.25,Cash
0.7,1140,36,Cash
0.7,240,5,Cash
0,240,7.25,Cash
0.4,240,6.75,Cash
2.4,480,9,Cash
2,420,10,Credit Card
0,0,17.55,Credit Card
0,0,4.25,Credit Card
0,0,50.1,Credit Card
6.9,900,24.3,Credit Card
17.9,1260,60,Credit Card
9.5,1380,26,Cash
0.5,120,4.5,Cash
11.2,1200,31.5,Cash
0,600,8,Cash
1.1,360,8.25,Credit Card
8,780,26,Cash
16.3,2040,54.6,Credit Card
0.9,300,6,Cash
0.2,1200,16.75,Cash
3.6,720,13.5,Cash
1.4,540,10.75,Credit Card
1.3,360,8,Credit Card
0.6,600,7.75,Cash
4,540,25,Cash
1,360,8,Credit Card
0,660,10.75,Cash
6.65,660,20,Cash
1.2,360,8.25,Credit Card
0.5,180,8.75,Credit Card
0.9,420,6.5,Cash
0.1,420,9.5,Cash
0,0,50.4,Credit Card
17.2,1800,55.8,Credit Card
4.5,1080,17,Cash
0.2,1680,19.75,Credit Card
14.5,1980,52.3,Credit Card
0.4,180,6.25,Credit Card
1.2,360,9.25,Credit Card
2.5,540,12.75,Credit Card
0,300,6,Cash
0,1320,39.9,Credit Card
1.5,480,7.25,Cash
0.5,240,4.5,Cash
2.6,780,13.5,Credit Card
10.8,1380,39.3,Credit Card
24.8,2880,92.05,Cash
2.5,540,11.75,Credit Card
0.4,120,4,Cash
0,0,7.5,Credit Card
0,0,6.6,Credit Card
0.6,120,4.5,Cash
2.6,900,13.8,Credit Card
2.7,420,12.75,Credit Card
1.3,420,10.5,Credit Card
0.7,360,10.75,Credit Card
2.2,720,11.5,Cash
2.8,840,13.8,Credit Card
1,360,6.25,Cash
0,300,8.75,Credit Card
0.5,120,4.5,Cash
0,360,7.5,Credit Card
0,360,8.5,Credit Card
2,780,12.5,Credit Card
4.8,600,14.25,Cash
0,0,6,Credit Card
0.7,300,5.5,Cash
1.3,660,8,Cash
0,0,16.2,Credit Card
15.2,3120,53.7,Credit Card
0,0,3.25,Cash
1.1,360,6.25,Credit Card
0.7,240,8.25,Credit Card
5,540,15,Cash
0.1,540,9,Cash
5.4,1080,19,Cash
0,180,7.25,Credit Card
3.3,420,12.75,Credit Card
1.79,720,59.51,Credit Card
1.8,720,9.25,Credit Card
1.2,420,9,Credit Card
0,0,5.75,Credit Card
17.4,3420,59.4,Credit Card
2.4,1080,12.75,Cash
14,1380,70.2,Credit Card
0.6,240,3.85,Cash
0,0,8.4,Credit Card
0,0,56.4,Credit Card
0,960,15.3,Credit Card
0.6,300,7.25,Credit Card
0.6,180,5,Cash
0.4,120,6.25,Credit Card
1.1,480,6.75,Cash
0,300,5.5,Cash
1.7,540,8.25,Cash
0,120,5.75,Credit Card
0,0,12.3,Credit Card
1.1,360,6.25,Cash
4,540,17.1,Credit Card
0.8,300,6.5,Cash
0,0,7.5,Credit Card
1.2,360,6.75,Cash
0,480,10.5,Credit Card
1.8,540,9,Credit Card
1.9,600,8.75,Cash
0.5,300,5.25,Cash
0,240,16.25,Credit Card
1.9,720,11,Credit Card
1.2,360,9.5,Credit Card
0.5,180,7,Credit Card
1.9,660,9.25,Cash
0,0,3.25,Cash
0.63,180,5,Cash
17.8,2220,56.25,Credit Card
0,1560,48,Credit Card
1.1,540,8.5,Cash
1.2,480,7,Cash
1,600,11.25,Credit Card
17.7,2460,54.25,Credit Card
5.7,660,20.25,Cash
4.7,1260,19.2,Credit Card
0.1,840,10.75,Cash
0,0,9.6,Credit Card
0,660,12,Credit Card
21.6,1380,52.75,Cash
0,0,16.2,Credit Card
0.5,60,7.75,Credit Card
1,360,7.75,Credit Card
0,0,3.25,Cash
11.4,2280,26,Cash
8.6,1320,24,Cash
0,0,9.6,Credit Card
0,1200,15,Cash
2.2,540,9.25,Cash
5.3,780,19.2,Credit Card
1.8,540,10,Credit Card
0.5,240,6,Credit Card
16.6,3060,50.75,Cash
0,1200,29.4,Credit Card
0,0,6.9,Credit Card
0,0,12.3,Credit Card
5.3,780,19.5,Credit Card
1.8,480,8.25,Cash
0,0,43,Credit Card
14.8,2160,75.9,Credit Card
1.3,480,6.45,Cash
0,0,9.25,Credit Card
1.8,540,8.25,Cash
2.2,720,11.75,Credit Card
0.6,180,5,Cash
0,0,5.31,Credit Card
0,840,18.75,No Charge
3.8,1380,15.5,Cash
1.7,780,9.75,Cash
2.1,960,11.5,Credit Card
1.7,240,10.25,Credit Card
0.7,180,5,Cash
0.8,480,8.75,Credit Card
3,600,10.5,Cash
0,1140,14.75,Cash
3.6,900,15.6,Credit Card
0.8,240,5.25,Cash
1.4,540,9.75,Credit Card
0,600,15.25,Credit Card
0.5,180,6.25,Cash
0.5,120,6.5,Credit Card
1,420,6.5,Cash
0,0,58.13,Credit Card
2.3,480,9,Cash
0.4,180,4.5,Cash
1.5,600,10.25,Credit Card
8.6,1080,28.2,Credit Card
1.2,480,7.25,Cash
0.1,540,9.3,Unknown
2.2,600,9,Cash
17.9,1320,57.6,Credit Card
1.3,540,8.75,Credit Card
5.2,1440,21.3,Credit Card
1.2,240,5.8,Cash
0,0,59.7,Credit Card
0,1020,13.5,Cash
1.7,720,8.75,Cash
2.6,720,10.25,Cash
3.2,1140,14.25,Cash
3.4,840,14.5,Cash
17.3,1320,54.9,Credit Card
0.1,840,10.25,Cash
0.4,120,5,Credit Card
0,240,7.5,Credit Card
0,0,23.7,Credit Card
0.8,180,7.5,Credit Card
0,540,10.25,Credit Card
0.09,300,6,Cash
0,900,10.25,Cash
0,420,7,Cash
2.6,960,14.25,Credit Card
0,0,7.19,Credit Card
1.1,360,9,Cash
0.8,120,5,Cash
9.9,960,30.75,Credit Card
15.9,1500,49.5,Credit Card
0,0,9.69,Credit Card
0,300,7.5,Credit Card
0,60,3.25,Cash
2.2,600,9.25,Cash
1.1,480,6.75,Cash
0,0,10.5,Credit Card
0,240,4.75,Cash
6.2,1080,19.25,Cash
0,420,8.75,Cash
0,420,8.75,Credit Card
0.9,180,5.5,Cash
1.4,480,9.25,Credit Card
1.1,420,8.75,Credit Card
1.4,540,8.5,Cash
2.2,780,11.25,Cash
0,60,3.5,Cash
13.1,2340,50.4,Credit Card
1.6,480,8.75,Cash
0,2160,47.1,Credit Card
5.8,660,21.75,Cash
0.5,2100,39.35,Credit Card
0.2,1200,16.8,Credit Card
0.4,840,28.6,Credit Card
0.8,300,7.5,Credit Card
0,0,6.6,Credit Card
0,420,8,Cash
0.4,120,6.5,Credit Card
1.9,540,8.5,Cash
13.3,2220,44.68,Credit Card
0.8,1080,45,Credit Card
0,300,7.75,Credit Card
0,480,8.75,Credit Card
0.7,300,7.75,Credit Card
1.3,480,7.25,Cash
1.7,480,11.5,Credit Card
6.8,840,19.5,No Charge
0,120,5.5,Credit Card
0.4,120,4.25,Cash
1.2,360,6.75,Cash
0.6,2220,38,Credit Card
0.2,900,13,Cash
12.9,1440,67.2,Credit Card
0,420,10.25,Credit Card
0,1020,14,Cash
4.9,660,17.7,Credit Card
1,480,9,Credit Card
0,0,15.3,Credit Card
1.3,1800,61.8,Credit Card
0.9,600,7.03,Credit Card
1.6,420,7.75,Cash
2.1,480,11.75,Credit Card
6.8,780,23.75,Credit Card
3.4,1020,15.6,Credit Card
0.7,180,5,Credit Card
0,360,6,Cash
13.8,2580,42.5,Cash
0.1,720,11.25,Credit Card
20.5,1260,54.6,Credit Card
0.3,180,4.25,Cash
4.1,840,14.75,Cash
1.2,360,6.5,Cash
15.1,2040,42.75,Cash
1.4,840,11.75,Credit Card
0.7,540,8.75,Credit Card
2.2,900,10,Credit Card
0.6,180,4.75,Cash
1.2,480,7,Cash
0.1,660,11.25,Cash
0,420,8.25,Cash
1.2,540,8.5,Credit Card
0,660,8.25,Cash
0,0,105.77,Credit Card
4.3,660,15,Cash
0,960,13.2,Credit Card
0.9,300,7,Cash
18,3000,61.5,Credit Card
0,540,8.5,Cash
1.5,780,12.75,Cash
0.7,2520,49.05,Credit Card
17,2220,47.55,Credit Card
0,300,6.5,Credit Card
1.2,360,6.25,Cash
0,0,3.25,Cash
0.2,660,14.25,Cash
0,360,10,Credit Card
2,660,8.75,Cash
0,0,7.5,Credit Card
0,780,11,Cash
0.1,600,9.75,Cash
0.4,120,5,Cash
0,0,5.75,Credit Card
0,240,4.75,Cash
6.9,780,19,Cash
0,360,8.75,Credit Card
0.3,660,21.9,Credit Card
0,240,6.25,Credit Card
0.1,60,3.5,Cash
0.7,180,5,Cash
2.6,780,10,Cash
17.2,3120,60,Credit Card
0,0,51.5,Credit Card
0,0,14.25,Credit Card
0.5,1620,50.25,Credit Card
1.2,300,7.5,Cash
1.8,360,9.75,Credit Card
5.5,720,16.5,Cash
17.4,1140,52.2,Credit Card
2.6,660,11.5,Cash
5.4,840,20.1,Credit Card
0.8,360,6.5,Credit Card
1,360,6.25,Cash
0,0,19,Credit Card
2.7,540,10,Cash
0,0,12.3,Credit Card
9.9,600,8.25,Cash
3,780,12.75,Cash
3.3,780,15.25,Credit Card
6.4,1200,22.75,Cash
1.2,540,7.5,Cash
4.1,1140,18.5,Credit Card
0,0,8.1,Credit Card
1.2,600,10.25,Credit Card
0,0,8,Credit Card
17.5,1500,56.7,Credit Card
3.7,1200,14.25,Cash
12.8,1980,44.4,Credit Card
2.2,420,8.75,Cash
0,0,4.25,Cash
0,1680,52.2,Credit Card
0,0,51.5,Credit Card
0.9,360,8,Credit Card
0,0,7.75,Credit Card
0.1,660,9.75,Cash
2.3,660,12.75,Credit Card
0,1380,17.25,Cash
0.5,240,4.75,Cash
0,0,48,Credit Card
12.5,960,44.35,Credit Card
1.1,420,7.5,Credit Card
0.95,4140,7.5,Cash
3,720,14.25,Credit Card
0.1,720,12.5,Cash
20,120,3.75,Cash
0.8,720,7.75,Cash
7,1020,26.1,Credit Card
4.6,600,19.05,Credit Card
1,300,6,Cash
1.6,420,8.75,Cash
0,0,9.9,Credit Card
0,0,9.43,Credit Card
1.2,360,6.5,Cash
0,360,8.5,Credit Card
0.9,240,7.75,Credit Card
3.3,480,12.8,Credit Card
5.4,900,16.25,Cash
0,0,3.25,Cash
11.1,1080,30,Cash
11.2,1140,32.75,Cash
4.4,780,18,Credit Card
1.3,480,7.25,Cash
0.6,180,8.5,Credit Card
0.5,300,6.25,Cash
5.5,1080,22.8,Credit Card
1.8,540,10.25,Credit Card
6.3,720,18,Cash
1.1,540,8.5,Cash
0.1,600,10.5,Credit Card
1.6,660,8.5,Cash
1.1,1800,49,Credit Card
3.2,900,15.25,Credit Card
1.5,300,9.75,Credit Card
0.1,840,11,Cash
0,300,7,Cash
2,420,9.25,Cash
0.26,120,6,Credit Card
0,0,45,Credit Card
0.6,120,4.75,Cash
0,180,4.75,Cash
3.2,900,12.5,Cash
1.9,720,11,Credit Card
0.4,1740,22,Cash
1.8,660,11.75,Credit Card
0,0,48.9,Credit Card
3.9,480,15.3,Credit Card
8.3,1680,25.5,Cash
7,1200,21.25,Cash
3.9,600,15.6,Credit Card
1.3,600,9.5,Credit Card
0.5,120,6.25,Credit Card
0,240,7.25,Credit Card
0.7,180,7,Credit Card
0.1,660,12,Credit Card
0.1,480,9.75,Credit Card
1,240,7.75,Credit Card
0.5,120,7,Credit Card
16.8,2520,46.75,Cash
1.2,480,6.75,Cash
2.2,600,12,Credit Card
0,0,11.7,Credit Card
9.5,1680,28.5,Cash
0,300,5.75,Credit Card
0.9,240,5.75,Cash
1.3,540,10.5,Credit Card
0.4,180,5.5,Credit Card
2.3,600,9,Cash
0.8,180,7.25,Credit Card
5.7,1320,21.9,Credit Card
0.6,180,6.5,Credit Card
1.5,360,7.25,Cash
3.2,660,13.5,Credit Card
4.3,720,14,Credit Card
19.1,1860,90.9,Credit Card
0.1,420,7.05,Cash
4.7,780,14.75,Cash
0.8,240,8.5,Credit Card
1.1,360,6,Cash
0.6,300,7.25,Credit Card
19.3,1800,89.7,Credit Card
0.1,660,9.25,Cash
0.2,360,5.25,Cash
2.2,780,13,Credit Card
0,900,13.5,Unknown
18,3240,49,Cash
5.4,840,17.25,Cash
2.7,540,12.5,Credit Card
0.7,360,5.75,Cash
0,300,7.5,Credit Card
3.9,600,15,Credit Card
0.2,1200,14.75,Cash
1.3,300,8.25,Credit Card
1.1,480,9.75,Credit Card
0,2100,33,Credit Card
0,480,9.25,Cash
0.1,900,10.75,Cash
1.9,540,12,Credit Card
0.8,420,10,Credit Card
0,0,3.25,Cash
0.5,120,5.5,Cash
0.3,180,5,Cash
0.9,360,5.75,Cash
5.5,900,21.3,Credit Card
8.5,900,26.75,Cash
2.5,720,12,Credit Card
2.4,660,10,Cash
1.1,240,8.75,Credit Card
1.4,420,6.05,Cash
0,60,3.25,Cash
0.1,60,3.5,Cash
1.5,480,7.75,Cash
2.2,420,9.5,Credit Card
0.6,180,4.75,Cash
3.1,840,13.8,Credit Card
0,360,7,Cash
0.3,0,4,Cash
1.89,600,10,Cash
0.8,420,10.25,Credit Card
0.3,180,5.25,Cash
1.5,420,8.75,Cash
0.5,180,4.5,Cash
0,0,9.25,Cash
0,0,3.25,Cash
1.3,480,7.25,Credit Card
3.5,1020,13.25,Cash
0,0,6.3,Credit Card
0,0,12,Credit Card
0.24,120,4.05,Cash
1,1140,50.1,Credit Card
0,240,21,Credit Card
3.4,600,14,Credit Card
0,0,9.9,Credit Card
1,420,6.75,Cash
1,360,8,Cash
0,1440,13.75,Credit Card
2,420,8.5,Cash
1.7,840,11.75,Credit Card
3.3,840,16.5,Credit Card
1,300,11,Credit Card
2,900,10,Cash
0,360,5.75,Cash
12.4,2160,38,Cash
0,480,7.25,Cash
0,1140,0,Cash
5,660,14.5,Credit Card
0.1,480,12.75,Credit Card
0.6,180,4.75,Cash
0,240,6.25,Cash
1.3,480,9.5,Credit Card
0.1,660,11,Credit Card
0,0,51,Credit Card
0,660,9.25,Cash
0.6,180,4.75,Cash
0,0,50.75,Cash
2.02,480,11.5,Credit Card
0.8,420,7,Cash
4.7,1020,15.5,Cash
0.9,420,6.25,Cash
0.8,1320,48.3,Credit Card
0.4,240,4.5,Cash
3,780,11.25,Cash
0.1,480,14.5,Credit Card
1.6,840,11.25,Credit Card
2,540,10.75,Credit Card
18.1,1380,44,Cash
1.8,720,10.25,Cash
4.9,1260,21,Credit Card
0.8,540,6.75,Cash
3.69,540,50,Cash
5.4,1740,18.25,Cash
1.7,720,13.1,Credit Card
0.8,300,8.5,Credit Card
3.9,720,13,Cash
16.9,1620,55.5,Credit Card
0.3,120,7.25,Credit Card
1.8,540,9,Credit Card
4.3,600,11.85,Cash
0,0,3.25,Cash
0.37,240,6,Credit Card
0.8,3780,43.75,Cash
0,0,15.6,Credit Card
18.1,1560,56.5,Credit Card
17.6,2820,57.9,Credit Card
0.8,300,5.5,Cash
0,0,56,Credit Card
1.97,480,10.25,Credit Card
3.4,420,13.25,Credit Card
3.5,540,11.75,Cash
0,0,27,Credit Card
6,780,21,Credit Card
1.4,540,7.75,Cash
0.2,1020,15.25,Cash
1.7,240,7,Cash
1.7,660,11.5,Credit Card
1,3000,57,Credit Card
18,1320,60.6,Credit Card
5.3,600,18.6,Credit Card
0.7,240,6.25,Credit Card
12.8,1380,44.7,Credit Card
0.1,960,15,Credit Card
0.2,960,19.5,Cash
0.4,180,4.5,Cash
1.4,480,8.5,Cash
1.3,480,8.5,Cash
1,300,4.45,Cash
0,0,55,Credit Card
1,540,8.75,Credit Card
15.2,1500,50.75,Credit Card
0.6,180,4.75,Cash
4.3,780,14.25,Cash
3.4,780,14.4,Credit Card
2.9,540,15.3,Credit Card
3,1020,13.25,Cash
0,360,11,Credit Card
0,480,8.5,Credit Card
12.1,1380,42.9,Credit Card
0.1,660,9.5,Cash
5,540,19.2,Credit Card
1.2,420,10.25,Cash
0.3,120,4,Cash
0.8,420,7,Cash
0.7,360,6,Cash
0,660,8,Cash
0,300,6.75,Credit Card
0.4,1080,25,Credit Card
0,240,5.75,Cash
0,0,54.6,Credit Card
1,360,6,Cash
0,360,7.75,Cash
0,60,0,Cash
0,360,8.75,Credit Card
2.9,600,13.75,Credit Card
0,540,8.25,Cash
0.6,300,8.5,Credit Card
13.6,2280,43.25,Credit Card
4,480,16.25,Credit Card
6.2,660,17.75,Credit Card
0,600,8,Cash
1.1,1620,51,Credit Card
0.9,420,10.25,Credit Card
0,0,11.4,Credit Card
0,0,3.25,Cash
0.9,360,6.75,Cash
0,0,52.5,Credit Card
1.7,180,6.05,Cash
0.9,240,8.5,Credit Card
6,1260,22.2,Credit Card
0,120,4,Cash
1.9,420,10,Credit Card
0.5,120,5.25,Credit Card
3.9,1320,15.75,Cash
2.4,780,12.25,Credit Card
18.1,2280,46.5,Cash
1.6,600,8.25,Cash
1.1,300,6.5,Cash
0.3,660,21.5,Credit Card
0,480,7.25,Cash
2.9,420,13.75,Cash
0.5,180,5.75,Cash
0.5,300,8.5,Credit Card
1,480,8.25,Cash
5.5,780,18.75,Cash
2.1,600,9.25,Cash
6.9,960,19.75,Cash
1,3360,46.75,Credit Card
0.5,180,4.5,Cash
1.4,480,7,Cash
16.4,2040,48,Cash
4.4,1380,17,Cash
0,480,6.25,Cash
1.4,480,7.5,Cash
8.3,1260,23.25,Cash
0.6,120,4.5,Cash
0,240,8.75,Credit Card
1.2,600,8.5,Cash
4.4,900,14.25,Cash
1.3,1200,10.75,Cash
6.4,1620,20.75,Cash
0,0,9.38,Credit Card
0.3,1800,23.5,Credit Card
0.6,1440,34.8,Credit Card
2.2,660,10.45,Credit Card
0.7,180,6.25,Credit Card
1.6,540,9,Credit Card
5.4,720,15.75,Cash
1.9,600,9,Cash
1.1,360,7.75,Credit Card
3.5,900,15.25,Cash
1.2,300,6.25,Cash
5.48,660,18.25,Credit Card
1.4,600,9.75,Cash
0,0,15.63,Credit Card
2.7,840,11.25,Cash
18.3,2460,54,Credit Card
0,540,7,Cash
0.7,300,5.25,Cash
0.5,240,6.25,Cash
0.6,240,5.25,Cash
0,480,6.5,Cash
17,1440,42,Cash
1.7,300,9,Credit Card
0.6,300,7.25,Credit Card
2.5,540,15.75,Credit Card
1,600,9.25,Credit Card
1.6,480,9.75,Credit Card
1.7,600,11.25,Credit Card
0,0,9,Credit Card
0.1,120,7.25,Cash
0,0,3.75,Credit Card
0.4,180,5.5,Cash
3.9,1140,15.25,Cash
0,780,11.25,Credit Card
2.2,540,7.65,Cash
0,0,3.25,Cash
0,660,9.25,Cash
1,240,8.5,Credit Card
1.9,780,9.5,Cash
3.5,1140,17.1,Credit Card
0.8,180,6,Credit Card
1.4,840,11,Credit Card
2.8,600,10.5,Cash
3.1,600,12,Cash
0.6,180,5.75,Cash
2.6,900,11,Credit Card
1.4,540,7.5,Credit Card
1.2,300,9,Credit Card
0,480,10.25,Cash
